barangay,year,month,rainfall_mm,temp_mean_c,humidity_mean_pct,days
Tagapo,2023,6,222.7,27.89,80.82,30
Tagapo,2023,7,338.5,27.94,81.31,31
Tagapo,2023,8,96.5,28.09,80.29,31
Tagapo,2023,9,344.9,27.63,83.28,30
Tagapo,2023,10,169.9,27.55,81.88,31
Tagapo,2023,11,85.3,27.14,81.44,30
Tagapo,2023,12,38.3,26.63,82.48,31
Tagapo,2024,1,6.8,25.53,79.17,31
Tagapo,2024,2,10.2,25.84,79.08,29
Tagapo,2024,3,25.7,26.37,79.74,31
Tagapo,2024,4,12.0,28.42,77.15,30
Tagapo,2024,5,252.1,28.97,78.57,31
Tagapo,2024,6,337.7,28.37,81.73,30
Tagapo,2024,7,445.0,27.43,83.7,31
Tagapo,2024,8,275.9,27.86,82.99,31
Tagapo,2024,9,307.0,27.6,83.88,30
Tagapo,2024,10,308.7,27.49,82.46,31
Tagapo,2024,11,62.4,27.47,81.65,30
Tagapo,2024,12,189.7,26.18,84.76,31
Tagapo,2025,1,51.9,25.58,82.79,31
Tagapo,2025,2,89.6,25.66,82.35,28
Tagapo,2025,3,48.5,26.57,80.81,31
Tagapo,2025,4,22.0,28.59,76.27,30
Tagapo,2025,5,167.5,28.55,78.18,31
Tagapo,2025,6,369.0,27.55,83.04,30
Tagapo,2025,7,368.5,27.39,82.78,31
Tagapo,2025,8,323.2,27.29,81.91,31
Tagapo,2025,9,290.4,26.73,85.26,30
Tagapo,2025,10,254.2,27.12,83.51,31
Tagapo,2025,11,208.0,26.97,83.63,30
Tagapo,2025,12,69.9,26.31,81.87,31
