municipality,barangay,year,season,seq_step,month,rain,temp,humid,ndvi,evi,ndwi,vv,vh,yield_mt_ha
City of Santa Rosa,Pulong Santa Cruz,2022,Dry,6,6,324.6,27.24,82.54,,,,-5.659984410232458,-12.10684312474701,5.047
City of Santa Rosa,Pulong Santa Cruz,2022,Wet,1,7,376.5,26.6,87.33,0.3598360579625911,0.3348194397356843,-0.3427115549706553,-5.356159762950991,-11.747792188046189,4.85
City of Santa Rosa,Pulong Santa Cruz,2022,Wet,2,8,528.4,26.05,88.39,0.42258596338922333,0.3744034146326518,-0.3598650190475872,-6.181806087731323,-12.32837273147709,4.85
City of Santa Rosa,Pulong Santa Cruz,2022,Wet,3,9,357.0,26.15,87.11,0.3569913280110584,0.24239449373867522,-0.3347744700006579,-5.4863071894895254,-11.733282103303333,4.85
City of Santa Rosa,Pulong Santa Cruz,2022,Wet,4,10,485.2,26.4,85.97,0.4638778922201212,0.4350652536397001,-0.4026910065648431,-5.2571221774255985,-11.58776099431406,4.85
City of Santa Rosa,Pulong Santa Cruz,2022,Wet,5,11,113.6,26.3,85.33,0.3280441188812256,0.28973907113075253,-0.27905269086360934,-4.790110877818798,-11.433626104400508,4.85
City of Santa Rosa,Pulong Santa Cruz,2022,Wet,6,12,99.8,25.32,82.81,0.3480957911772685,0.22962552942774297,-0.3385826853081591,-6.323052695076655,-12.439920319803788,4.85
City of Santa Rosa,Pulong Santa Cruz,2023,Dry,1,1,114.5,24.79,81.23,0.36288757733856514,0.2585260153751515,-0.34922305695024974,-6.457654218178569,-12.51187417636409,4.75
City of Santa Rosa,Pulong Santa Cruz,2023,Dry,2,2,70.9,25.6,75.21,0.21026881354393948,0.1784986726654976,-0.198876486101283,-6.187707849855593,-12.232740984308803,4.75
City of Santa Rosa,Pulong Santa Cruz,2023,Dry,3,3,11.6,26.46,69.12,0.25042738670771153,0.17822060329920014,-0.276539414348775,-6.398954198901183,-12.424371876827017,4.75
City of Santa Rosa,Pulong Santa Cruz,2023,Dry,4,4,134.2,27.51,75.06,0.2873097275735718,0.23186874096722865,-0.2954417989149,-6.094459582370813,-12.26714348938705,4.75
City of Santa Rosa,Pulong Santa Cruz,2023,Dry,5,5,127.0,28.3,76.99,0.2929400352148811,0.29988635927752055,-0.26783234126276523,-5.898948364088477,-12.182903180490886,4.75
City of Santa Rosa,Pulong Santa Cruz,2023,Dry,6,6,284.7,27.39,82.66,0.4222590864082528,0.3760869539556973,-0.37797807526392324,-5.606586970500415,-11.859448675164598,4.75
City of Santa Rosa,Pulong Santa Cruz,2023,Wet,1,7,314.1,27.34,83.05,0.3006373631547184,0.23989869394187815,-0.2804877105279966,-4.964225981571775,-11.470807301704987,4.5
City of Santa Rosa,Pulong Santa Cruz,2023,Wet,2,8,77.0,27.73,79.25,,,,-5.307415784879182,-11.863873593697656,4.5
City of Santa Rosa,Pulong Santa Cruz,2023,Wet,3,9,294.1,26.96,85.85,0.36473921653352004,0.23623144917735106,-0.3349673951114513,-5.117174461601732,-11.618838436102484,4.5
City of Santa Rosa,Pulong Santa Cruz,2023,Wet,4,10,148.2,27.0,82.98,0.3662401723776578,0.3586254430329232,-0.31694292731835827,-4.664486480638221,-11.270504434879658,4.5
City of Santa Rosa,Pulong Santa Cruz,2023,Wet,5,11,85.2,27.1,78.81,0.2480745575577022,0.1910435974262655,-0.21690459184348596,-5.2968412207106885,-11.485331583650375,4.5
City of Santa Rosa,Pulong Santa Cruz,2023,Wet,6,12,37.5,26.71,78.92,,,,-5.3492790813706685,-11.685454509334493,4.5
City of Santa Rosa,Pulong Santa Cruz,2024,Dry,1,1,10.6,25.82,73.39,0.2821300895987558,0.08416400817041472,-0.2800524014086052,-6.09036505178434,-11.92478410714453,4.665
City of Santa Rosa,Pulong Santa Cruz,2024,Dry,2,2,10.1,26.22,72.95,0.25373179809413327,0.22261134753743747,-0.28445458315262906,-6.067153799825567,-12.098116340460225,4.665
City of Santa Rosa,Pulong Santa Cruz,2024,Dry,3,3,24.1,26.86,73.04,-0.05048491212372215,-0.14586106683008188,0.0741815409109665,-6.088939635879821,-11.744397758226343,4.665
City of Santa Rosa,Pulong Santa Cruz,2024,Dry,4,4,11.8,29.14,69.37,0.2099125266970858,0.09576684370573474,-0.26312808376389496,-6.260916270012638,-12.358814380574717,4.665
City of Santa Rosa,Pulong Santa Cruz,2024,Dry,5,5,225.4,29.3,74.17,,,,-6.107000779448593,-12.10615235358297,4.665
City of Santa Rosa,Pulong Santa Cruz,2024,Dry,6,6,348.6,27.71,85.13,,,,-5.481030832025829,-11.45017471934416,4.665
City of Santa Rosa,Pulong Santa Cruz,2024,Wet,1,7,474.7,26.65,87.47,,,,-3.8900903224032635,-12.767499060703905,3.125
City of Santa Rosa,Pulong Santa Cruz,2024,Wet,2,8,239.8,27.08,85.91,0.319489110154908,0.33972974119981525,-0.29381960002174246,-4.5957217648694755,-11.09779909417328,3.125
City of Santa Rosa,Pulong Santa Cruz,2024,Wet,3,9,290.4,26.83,86.58,0.32198836005999876,0.2507763206175799,-0.30547271621457106,-5.5380072236328255,-11.842416519051945,3.125
City of Santa Rosa,Pulong Santa Cruz,2024,Wet,4,10,349.0,26.68,85.77,0.3452331370433154,0.2576167793940077,-0.32925185855717953,-4.726071511567994,-11.211076980630994,3.125
City of Santa Rosa,Pulong Santa Cruz,2024,Wet,5,11,80.8,27.33,79.66,0.4568787595103941,0.3459261046048584,-0.4206805679580385,-5.835110426510282,-11.998571905615474,3.125
City of Santa Rosa,Pulong Santa Cruz,2024,Wet,6,12,171.3,25.77,85.29,0.34540473522534665,0.2923595094746992,-0.3205387551112796,-4.726075314213375,-10.988811242838151,3.125
City of Santa Rosa,Pulong Santa Cruz,2025,Wet,1,7,370.6,26.62,85.08,,,,-3.973635731197479,-12.711214543475792,4.2
City of Santa Rosa,Pulong Santa Cruz,2025,Wet,2,8,295.5,26.61,83.89,0.299510302744212,-0.07030823554781458,-0.2832866713013328,-5.11413880097806,-11.592631787234602,4.2
City of Santa Rosa,Pulong Santa Cruz,2025,Wet,3,9,341.4,25.92,88.9,,,,-2.848613246665745,-12.17842474214382,4.2
City of Santa Rosa,Pulong Santa Cruz,2025,Wet,4,10,238.1,26.44,86.65,,,,-5.152610118869201,-11.614208530397775,4.2
City of Santa Rosa,Pulong Santa Cruz,2025,Wet,5,11,219.9,26.5,84.46,0.3256954954187305,0.2462692931323898,-0.30303036391055027,-3.6150745671767117,-12.5923155660685,4.2
City of Santa Rosa,Pulong Santa Cruz,2025,Wet,6,12,64.5,26.24,79.33,,,,,,4.2
City of Santa Rosa,Sinalhan,2021,Dry,1,1,108.6,25.1,81.75,0.41906707245198693,0.30819522342712946,-0.40272947108207396,-6.03437765064466,-13.213758944098128,5.615
City of Santa Rosa,Sinalhan,2021,Dry,2,2,91.9,25.17,80.92,0.4461414979617983,0.33120393478279103,-0.442454225892413,-5.664797404173271,-12.802989676567003,5.615
City of Santa Rosa,Sinalhan,2021,Dry,3,3,63.2,26.72,78.69,0.03949730843305588,0.03260829299688339,-0.16881150007247925,-6.3077510949569335,-13.596537458559958,5.615
City of Santa Rosa,Sinalhan,2021,Dry,4,4,22.2,27.88,70.63,0.3631445097240899,0.35259780190089707,-0.3692502356095998,-6.107022445858803,-13.274250135120624,5.615
City of Santa Rosa,Sinalhan,2021,Dry,5,5,79.8,28.81,75.02,0.37558056268879275,0.2975289623783894,-0.39076894320405586,-6.4223539079481,-13.431336630887769,5.615
City of Santa Rosa,Sinalhan,2021,Dry,6,6,231.7,27.93,81.25,0.36160453371339907,0.40344428344586547,-0.3130356532604238,-6.092129835500512,-12.970341689625283,5.615
City of Santa Rosa,Sinalhan,2021,Wet,1,7,282.0,27.46,83.44,,,,-4.71813816100625,-11.948724503593764,5.295
City of Santa Rosa,Sinalhan,2021,Wet,2,8,182.8,27.33,83.78,0.3870946934501494,0.37376594839823507,-0.35168371674744003,-6.304333412973115,-11.968351873172626,5.295
City of Santa Rosa,Sinalhan,2021,Wet,3,9,360.0,26.94,86.7,0.4618712930514039,0.34211105512634754,-0.4454549503384209,-5.467954840170343,-12.464553527822028,5.295
City of Santa Rosa,Sinalhan,2021,Wet,4,10,204.0,26.89,84.03,0.4254853686584149,0.2980927501494661,-0.43256190250184046,-6.323676724847692,-12.071648385249006,5.295
City of Santa Rosa,Sinalhan,2021,Wet,5,11,46.7,27.51,77.47,,,,-5.680525086661686,-12.74147402455384,5.295
City of Santa Rosa,Sinalhan,2021,Wet,6,12,80.0,25.93,76.43,0.42994941627317157,0.3051312435653967,-0.42877700672943225,-6.500927839975761,-12.105347090897206,5.295
City of Santa Rosa,Sinalhan,2022,Dry,1,1,33.1,25.92,72.65,0.28414265449771603,0.19154330623023474,-0.276528302833638,-6.832820564953694,-12.478138898298461,5.112
City of Santa Rosa,Sinalhan,2022,Dry,2,2,21.8,26.26,74.93,0.38399456561122336,0.293901431451948,-0.3941016663848158,-6.6760665547197915,-12.265302739923724,5.112
City of Santa Rosa,Sinalhan,2022,Dry,3,3,24.7,27.74,72.74,0.40007223337169734,0.3156614916199845,-0.42314863061310826,-6.783282857022785,-12.308674606890781,5.112
City of Santa Rosa,Sinalhan,2022,Dry,4,4,59.5,27.63,74.3,,,,-6.470023693236909,-12.010758614602558,5.112
City of Santa Rosa,Sinalhan,2022,Dry,5,5,215.1,28.03,78.5,0.4683495026764371,0.3775719887306325,-0.45363696849126917,-5.782738635734129,-11.56629115746936,5.112
City of Santa Rosa,Sinalhan,2022,Dry,6,6,265.8,27.65,81.8,,,,-5.699162996507764,-11.3551328858931,5.112
City of Santa Rosa,Sinalhan,2022,Wet,1,7,299.2,27.04,86.57,0.49429401051927113,0.39611318701260567,-0.47579339883655225,-5.732524640030289,-11.37514733693259,5.2
City of Santa Rosa,Sinalhan,2022,Wet,2,8,369.6,26.56,87.31,0.42477220350760414,0.33060931980500097,-0.40849715138645093,-6.104979086347396,-11.673149976496859,5.2
City of Santa Rosa,Sinalhan,2022,Wet,3,9,274.8,26.65,86.0,0.27353801892360086,0.3171380418005311,-0.26486188189063137,-5.571708055028967,-11.214169819566298,5.2
City of Santa Rosa,Sinalhan,2022,Wet,4,10,438.8,27.01,83.49,0.4507127151793152,0.4019507498169939,-0.42393568174881646,-5.133437809883484,-10.929827357441575,5.2
City of Santa Rosa,Sinalhan,2022,Wet,5,11,77.0,26.83,83.37,0.3598812810677333,0.29218603910130975,-0.3487811964740388,-5.093294543970422,-10.94651302415921,5.2
City of Santa Rosa,Sinalhan,2022,Wet,6,12,120.2,25.75,81.53,0.40692935691818677,0.3042270656986607,-0.4056111339839572,-6.287472519140412,-12.026905974673753,5.2
City of Santa Rosa,Sinalhan,2023,Dry,1,1,106.7,25.15,80.29,0.33093254071628236,0.2352122275239051,-0.3547280043861346,-6.665693949652684,-12.214531524811752,5.1
City of Santa Rosa,Sinalhan,2023,Dry,2,2,72.6,25.93,74.66,0.32301259131525834,0.2467199040341101,-0.32060009326411415,-6.7360346484638445,-12.163877722954304,5.1
City of Santa Rosa,Sinalhan,2023,Dry,3,3,7.5,26.7,68.63,0.37098666284614423,0.2984941055194077,-0.3911466061908747,-6.774137172055006,-12.381898062128295,5.1
City of Santa Rosa,Sinalhan,2023,Dry,4,4,130.6,27.74,75.01,0.4050055604431439,0.3381346140170699,-0.40191422547007766,-6.59969541501569,-12.149527356731106,5.1
City of Santa Rosa,Sinalhan,2023,Dry,5,5,118.9,28.55,76.79,0.4166110681262936,0.358686938422142,-0.409726310475422,-6.401364570536479,-12.058602190677142,5.1
City of Santa Rosa,Sinalhan,2023,Dry,6,6,222.7,27.89,80.82,0.511671951550942,0.4136762660091306,-0.49868870276446453,-5.500118483784484,-11.104620195987708,5.1
City of Santa Rosa,Sinalhan,2023,Wet,1,7,338.5,27.94,81.31,0.4707187055327366,0.38692977132535905,-0.4469803139814693,-5.41931502310364,-11.272416210458672,4.8
City of Santa Rosa,Sinalhan,2023,Wet,2,8,96.5,28.09,80.29,0.39935366233441844,0.3631534562876356,-0.36940910457580584,-5.708240050652803,-11.417811823007002,4.8
City of Santa Rosa,Sinalhan,2023,Wet,3,9,344.9,27.63,83.28,0.45024636910425025,0.3371569176480692,-0.44006945926650576,-5.5977144621606545,-11.318568934081537,4.8
City of Santa Rosa,Sinalhan,2023,Wet,4,10,169.9,27.55,81.88,,,,-5.210982145853355,-11.013377470223293,4.8
City of Santa Rosa,Sinalhan,2023,Wet,5,11,85.3,27.14,81.44,0.18131136315919102,0.14842745363712312,-0.14871824784647844,-5.574423922988358,-11.304577577080275,4.8
City of Santa Rosa,Sinalhan,2023,Wet,6,12,38.3,26.63,82.48,0.43438519047737495,0.3294483440150938,-0.43770320109534705,-5.73552353074013,-11.564092008439543,4.8
City of Santa Rosa,Sinalhan,2024,Dry,1,1,6.8,25.53,79.17,0.07606545835733414,0.1335901916027069,-0.11558538675308228,-6.083731062671237,-11.821208974459289,4.5
City of Santa Rosa,Sinalhan,2024,Dry,2,2,10.2,25.84,79.08,0.4239486726141653,0.32004648357638804,-0.4487651587718052,-6.1313554141748465,-11.930993126130103,4.5
City of Santa Rosa,Sinalhan,2024,Dry,3,3,25.7,26.37,79.74,0.36224284394346057,0.27906227994206734,-0.3788169324923814,-6.191923087151237,-11.604316499059948,4.5
City of Santa Rosa,Sinalhan,2024,Dry,4,4,12.0,28.42,77.15,0.4085105304783121,0.32400849676263804,-0.4405707485598713,-6.202028300347738,-11.989467539919334,4.5
City of Santa Rosa,Sinalhan,2024,Dry,5,5,252.1,28.97,78.57,,,,-5.971839476298713,-11.522245986127768,4.5
City of Santa Rosa,Sinalhan,2024,Dry,6,6,337.7,28.37,81.73,0.2557086328415256,0.26792144907704746,-0.26623339280124436,-5.512450358694767,-11.044986962491494,4.5
City of Santa Rosa,Tagapo,2021,Dry,1,1,108.6,25.1,81.75,0.40096182325783236,0.29912015953261484,-0.38870328040707536,-4.685906282193007,-12.159895175188481,5.377
City of Santa Rosa,Tagapo,2021,Dry,2,2,91.9,25.17,80.92,0.4058473904559541,0.28638009752049903,-0.4071947953066331,-3.9499729982619844,-11.849904863510671,5.377
City of Santa Rosa,Tagapo,2021,Dry,3,3,63.2,26.72,78.69,0.00028064154850488375,-0.011174421503462574,0.010015955374745481,-5.0403415519531665,-12.571454560656015,5.377
City of Santa Rosa,Tagapo,2021,Dry,4,4,22.2,27.88,70.63,0.3673705955741904,0.3429257307433176,-0.36587258542227474,-4.98679296169892,-12.509760292501293,5.377
City of Santa Rosa,Tagapo,2021,Dry,5,5,79.8,28.81,75.02,0.3379792964737165,0.2665035045516551,-0.35539346261215904,-5.092457269230628,-12.65347464160439,5.377
City of Santa Rosa,Tagapo,2021,Dry,6,6,231.7,27.93,81.25,0.2791881156295593,0.3344244449284209,-0.2514969671893509,-4.787832064020799,-12.424436609848266,5.377
City of Santa Rosa,Tagapo,2021,Wet,1,7,282.0,27.46,83.44,,,,-3.6718216507536905,-11.565489436629315,5.142
City of Santa Rosa,Tagapo,2021,Wet,2,8,182.8,27.33,83.78,0.30158309270469547,0.291691850460895,-0.30666773308892675,-5.716006509513789,-11.14530753096309,5.142
City of Santa Rosa,Tagapo,2021,Wet,3,9,360.0,26.94,86.7,0.421153883916641,0.31088663152429113,-0.40938764993536225,-4.192465346504543,-11.881627643530004,5.142
City of Santa Rosa,Tagapo,2021,Wet,4,10,204.0,26.89,84.03,0.4210585515746906,0.29705586457764926,-0.4169043837589931,-5.896183043483088,-11.217317218336833,5.142
City of Santa Rosa,Tagapo,2021,Wet,5,11,46.7,27.51,77.47,-0.018985967716258587,-0.05955686963473757,0.03403599572960625,-4.602776360375378,-12.3314340887504,5.142
City of Santa Rosa,Tagapo,2021,Wet,6,12,80.0,25.93,76.43,0.4078520812478513,0.2798921128817563,-0.40795186047078996,-5.915248283761224,-11.254392008961421,5.142
City of Santa Rosa,Tagapo,2022,Dry,1,1,33.1,25.92,72.65,0.3084065210943739,0.23449299503200186,-0.3005784547143665,-6.03037974610981,-11.342870112365157,5.155
City of Santa Rosa,Tagapo,2022,Dry,2,2,21.8,26.26,74.93,0.38956344299951795,0.29260880968343295,-0.385321030950461,-5.9010233825538,-11.067433340720443,5.155
City of Santa Rosa,Tagapo,2022,Dry,3,3,24.7,27.74,72.74,0.37661006908540995,0.5583720724967429,-0.3873246144448162,-6.01315559327395,-11.247780951898623,5.155
City of Santa Rosa,Tagapo,2022,Dry,4,4,59.5,27.63,74.3,,,,-5.909555804243172,-11.2272885378567,5.155
City of Santa Rosa,Tagapo,2022,Dry,5,5,215.1,28.03,78.5,0.4100843334052177,0.31130396777741487,-0.39635776144319224,-5.1977473692973195,-10.739385946369461,5.155
City of Santa Rosa,Tagapo,2022,Dry,6,6,265.8,27.65,81.8,,,,-5.14643645078656,-10.743886214431006,5.155
City of Santa Rosa,Tagapo,2022,Wet,1,7,299.2,27.04,86.57,0.4360857629521688,0.30036879194858773,-0.4236161916603699,-5.156924358561458,-10.533478998440213,4.835
City of Santa Rosa,Tagapo,2022,Wet,2,8,369.6,26.56,87.31,0.39838005387850123,0.3042465160213309,-0.38004353485874404,-5.693425469443783,-10.928811613143145,4.835
City of Santa Rosa,Tagapo,2022,Wet,3,9,274.8,26.65,86.0,0.3254226714582142,0.29969137868901186,-0.3129947848764288,-4.924278071885136,-10.440148254878427,4.835
City of Santa Rosa,Tagapo,2022,Wet,4,10,438.8,27.01,83.49,0.31238439186894545,0.26630940129980435,-0.28295017051328203,-4.7898645816979695,-10.343227371479657,4.835
City of Santa Rosa,Tagapo,2022,Wet,5,11,77.0,26.83,83.37,0.4020407935303654,0.2981906104861499,-0.38548275773644336,-4.33282591679244,-10.031491869567041,4.835
City of Santa Rosa,Tagapo,2022,Wet,6,12,120.2,25.75,81.53,0.41870632713063105,0.2984629040289179,-0.41133914987509246,-5.668991411603379,-10.886702676145017,4.835
City of Santa Rosa,Tagapo,2023,Dry,1,1,106.7,25.15,80.29,0.49343812622014444,0.3539642233008469,-0.44364576581582854,-5.788944196557097,-10.991616710775265,4.706
City of Santa Rosa,Tagapo,2023,Dry,2,2,72.6,25.93,74.66,0.29462364614227526,0.21713105027810228,-0.28095372323423473,-5.7376063421772105,-10.984331771998503,4.706
City of Santa Rosa,Tagapo,2023,Dry,3,3,7.5,26.7,68.63,0.35061815002946156,0.2701986753902512,-0.36866648699288873,-5.969229506952744,-11.139807566861393,4.706
City of Santa Rosa,Tagapo,2023,Dry,4,4,130.6,27.74,75.01,0.37437643438342366,0.2954955309050046,-0.3768113010437317,-5.87504502149995,-11.123775032035708,4.706
City of Santa Rosa,Tagapo,2023,Dry,5,5,118.9,28.55,76.79,0.404098928839363,0.34858250573205124,-0.3863668921717971,-5.7170940035669044,-11.153369990812902,4.706
City of Santa Rosa,Tagapo,2023,Dry,6,6,222.7,27.89,80.82,0.45137022966095486,0.3108247285604628,-0.4396731685313347,-4.8776598602300165,-10.410031870198726,4.706
City of Santa Rosa,Tagapo,2023,Wet,1,7,338.5,27.94,81.31,0.41850585114263583,0.2939083113565236,-0.4012277179296723,-4.812000126276396,-10.388777324539364,4.732
City of Santa Rosa,Tagapo,2023,Wet,2,8,96.5,28.09,80.29,0.3073590106147425,0.2807379078054064,-0.3132171672941002,-4.993037532500738,-10.398883092447301,4.732
City of Santa Rosa,Tagapo,2023,Wet,3,9,344.9,27.63,83.28,0.42417994648387636,0.3276073558003154,-0.41599129199797585,-4.916328343671545,-10.41745087861517,4.732
City of Santa Rosa,Tagapo,2023,Wet,4,10,169.9,27.55,81.88,0.7030483664468277,0.6362459430860918,-0.5733648933643517,-4.517782701406744,-10.193271511252679,4.732
City of Santa Rosa,Tagapo,2023,Wet,5,11,85.3,27.14,81.44,0.36942596169373804,0.3071519190587391,-0.3191949386958102,-5.006230901811803,-10.431936409757133,4.732
City of Santa Rosa,Tagapo,2023,Wet,6,12,38.3,26.63,82.48,0.4284826869741732,0.30280628363705225,-0.4301237098054852,-4.990375039194547,-10.441040131680657,4.732
City of Santa Rosa,Tagapo,2024,Dry,1,1,6.8,25.53,79.17,-0.019755321334944006,-0.04286620222652953,0.028042750161451604,-5.615309069581572,-10.842272344739486,5.078
City of Santa Rosa,Tagapo,2024,Dry,2,2,10.2,25.84,79.08,0.3807575682065749,0.2758115122589728,-0.4064333149453659,-5.705018428744263,-10.96349517975441,5.078
City of Santa Rosa,Tagapo,2024,Dry,3,3,25.7,26.37,79.74,0.3318468968709187,0.2547699215726583,-0.34554775751600475,-5.79076969254097,-10.876776960114176,5.078
City of Santa Rosa,Tagapo,2024,Dry,4,4,12.0,28.42,77.15,0.3489362313223141,0.2423788275018077,-0.3816079892721816,-5.935642362306267,-11.277939532204977,5.078
City of Santa Rosa,Tagapo,2024,Dry,5,5,252.1,28.97,78.57,,,,-5.853180300016091,-10.94211109817949,5.078
City of Santa Rosa,Tagapo,2024,Dry,6,6,337.7,28.37,81.73,0.45322216488420963,0.39083622221369296,-0.4191497168503702,-5.274827427274969,-10.444412587334966,5.078
City of Santa Rosa,Tagapo,2024,Wet,1,7,445.0,27.43,83.7,,,,-3.938558354079878,-11.61650999074264,4.012
City of Santa Rosa,Tagapo,2024,Wet,2,8,275.9,27.86,82.99,0.3672264301519907,0.3441228442366886,-0.350293426464821,-4.621216415020969,-10.10333887772815,4.012
City of Santa Rosa,Tagapo,2024,Wet,3,9,307.0,27.6,83.88,0.42874172734725124,0.305977469371883,-0.41791774284808303,-5.185795205309846,-10.650423625586056,4.012
City of Santa Rosa,Tagapo,2024,Wet,4,10,308.7,27.49,82.46,0.42068744807821873,0.2891813121611592,-0.41394608209921907,-5.0881809142819145,-10.347717224587832,4.012
City of Santa Rosa,Tagapo,2024,Wet,5,11,62.4,27.47,81.65,0.38949502754583937,0.2671613377382822,-0.4018094294891597,-5.641343800166285,-10.851680300631555,4.012
City of Santa Rosa,Tagapo,2024,Wet,6,12,189.7,26.18,84.76,0.37861776207404707,0.2833647812272661,-0.37494964345293946,-4.456403474621205,-9.954090505857987,4.012
City of Santa Rosa,Tagapo,2025,Dry,1,1,51.9,25.58,82.79,0.6168330329334871,0.46607497748791815,-0.5332529435323712,-5.2008076205314495,-10.644434005451897,4.69
City of Santa Rosa,Tagapo,2025,Dry,2,2,89.6,25.66,82.35,0.40010003234394953,0.3119022166200199,-0.3953793762471361,-5.584934983456004,-10.792966793358303,4.69
City of Santa Rosa,Tagapo,2025,Dry,3,3,48.5,26.57,80.81,0.37725135239066565,0.3040911049788642,-0.38800077296649954,-5.5747654194072,-10.859458317546585,4.69
City of Santa Rosa,Tagapo,2025,Dry,4,4,22.0,28.59,76.27,0.3387644848084428,0.2759681824456072,-0.3580147023018954,-5.157422249003279,-12.997257099500615,4.69
City of Santa Rosa,Tagapo,2025,Dry,5,5,167.5,28.55,78.18,0.35318658930327684,0.30781041725556135,-0.3655803035171071,-5.3078646551951,-10.554175788786429,4.69
City of Santa Rosa,Tagapo,2025,Dry,6,6,369.0,27.55,83.04,,,,-2.933555877197048,-11.268579822437196,4.69
City of Santa Rosa,Tagapo,2025,Wet,1,7,368.5,27.39,82.78,,,,-3.983174462896756,-11.640626050784617,4.62
City of Santa Rosa,Tagapo,2025,Wet,2,8,323.2,27.29,81.91,0.3359480196850974,0.2299265976853607,-0.35702265798995986,-4.898522087810102,-10.486481469762369,4.62
City of Santa Rosa,Tagapo,2025,Wet,3,9,290.4,26.73,85.26,,,,-3.4561329665855793,-11.374756533468835,4.62
City of Santa Rosa,Tagapo,2025,Wet,4,10,254.2,27.12,83.51,,,,-5.025121654687396,-10.540792754793285,4.62
City of Santa Rosa,Tagapo,2025,Wet,5,11,208.0,26.97,83.63,0.41996159867189703,0.27964921437461004,-0.4163128902145281,-3.886300131149709,-11.584535887514335,4.62
City of Santa Rosa,Tagapo,2025,Wet,6,12,69.9,26.31,81.87,,,,,,4.62
City of Cabuyao,Baclaran,2021,Dry,1,1,108.6,25.44,81.79,0.5147512294948631,0.4382949484548669,-0.4553348143217136,-5.518135007561886,-14.463401229002212,4.84
City of Cabuyao,Baclaran,2021,Dry,2,2,91.9,25.52,80.96,0.5284346933847086,0.36167659459786466,-0.5059539483849452,-4.94152302849591,-13.584012076884916,4.84
City of Cabuyao,Baclaran,2021,Dry,3,3,63.2,27.1,78.74,0.010592116974294186,0.014771406538784504,-0.0286320261657238,-6.129109893098422,-14.387920008270047,4.84
City of Cabuyao,Baclaran,2021,Dry,4,4,22.2,28.25,70.7,0.5781049281358719,0.5134047617514927,-0.48403988778591156,-5.790105858472471,-14.05631740537689,4.84
City of Cabuyao,Baclaran,2021,Dry,5,5,79.8,29.16,75.08,0.3922812436090235,0.3135991909309367,-0.4182231014126703,-6.251461610154044,-14.451055665135533,4.84
City of Cabuyao,Baclaran,2021,Dry,6,6,231.7,28.28,81.31,0.40732340274136497,0.38418194000175687,-0.3528639272632445,-5.148775601144812,-13.722776373408552,4.84
City of Cabuyao,Banaybanay,2021,Dry,1,1,113.8,24.88,85.5,0.44543774249113877,0.41297476099836744,-0.3872918093478994,-5.022330784909774,-13.905433055126124,4.92
City of Cabuyao,Banaybanay,2021,Dry,2,2,76.6,24.99,84.67,0.4390358703112335,0.30761918680695927,-0.4383931776949174,-4.210932363254597,-13.092363640220189,4.92
City of Cabuyao,Banaybanay,2021,Dry,3,3,76.3,26.48,83.51,-0.0016775805612697322,0.005976762119269767,0.011076562661294117,-5.516080558064305,-14.543317830964854,4.92
City of Cabuyao,Banaybanay,2021,Dry,4,4,16.6,27.79,74.45,0.39507903262487426,0.3257097468006117,-0.38426463090423313,-5.6249764002118,-14.663779895591327,4.92
City of Cabuyao,Banaybanay,2021,Dry,5,5,106.8,28.92,78.11,0.3260417892831037,0.23437114781871515,-0.35988177183593506,-5.975086359708133,-14.960068608980112,4.92
City of Cabuyao,Banaybanay,2021,Dry,6,6,261.1,27.95,83.39,0.3978799627370337,0.5166814155194653,-0.3236445938295582,-4.790769175735128,-13.845137745412488,4.92
City of Cabuyao,Bigaa,2021,Dry,1,1,108.6,25.1,81.75,0.41646414476642263,0.3487077788449822,-0.37634964047743363,-6.3160372549059,-13.700273324408496,4.73
City of Cabuyao,Bigaa,2021,Dry,2,2,91.9,25.17,80.92,0.5574269292841814,0.3968239941263111,-0.5168745571981307,-5.925819219963482,-13.08123397140825,4.73
City of Cabuyao,Bigaa,2021,Dry,3,3,63.2,26.72,78.69,,,,-6.702811115596887,-13.928364015771209,4.73
City of Cabuyao,Bigaa,2021,Dry,4,4,22.2,27.88,70.63,0.4223729976604898,0.3872119887299575,-0.42256896575560815,-6.6108403865642416,-13.674188654693994,4.73
City of Cabuyao,Bigaa,2021,Dry,5,5,79.8,28.81,75.02,0.4354757651214675,0.33068470303329817,-0.4423767935503702,-6.81923287247302,-13.9213969473104,4.73
City of Cabuyao,Bigaa,2021,Dry,6,6,231.7,27.93,81.25,0.4804139464217306,0.5455756220317488,-0.3973104591614276,-6.0141611942844575,-13.313026948436546,4.73
City of Cabuyao,Butong,2021,Dry,1,1,108.6,25.1,81.75,0.37962408211312304,0.31498271868184835,-0.3165092534431209,-6.308007130812162,-13.296255673287009,5.6
City of Cabuyao,Butong,2021,Dry,2,2,91.9,25.17,80.92,0.5071060627889995,0.3633929328593447,-0.48514360128324946,-6.176771232766474,-12.806782686665464,5.6
City of Cabuyao,Butong,2021,Dry,3,3,63.2,26.72,78.69,-0.01918976567685604,-0.02462669089436531,0.010296603664755821,-6.646672377150177,-13.414792290459046,5.6
City of Cabuyao,Butong,2021,Dry,4,4,22.2,27.88,70.63,0.3711568961135894,0.33986933361643734,-0.37631443243188833,-6.6423210474416985,-13.22777463867824,5.6
