barangay,year,month,ndvi_mean,ndvi_std,evi_mean,evi_std,ndwi_mean,ndwi_std,s2_valid_px,vv_mean,vv_std,vh_mean,vh_std,s1_valid_px
Bubuyan,2023,5,0.3664,0.2238,0.3374,0.4012,-0.3758,0.219,3611,-6.1145,3.1914,-10.5614,3.3062,7136
Bubuyan,2023,6,0.465,0.2109,0.5069,1.3233,-0.2909,0.1976,5248,-4.9324,2.9343,-11.43,3.4464,9245
Bubuyan,2023,7,0.5625,0.2623,0.3246,1.5323,-0.4344,0.1648,4485,-5.4062,3.932,-11.6506,3.4581,5882
Bubuyan,2023,8,0.3987,0.2537,0.3654,0,-0.2883,0.1532,3130,-4.711,3.9179,-10.0533,4.0964,7085
Bubuyan,2023,9,0.4267,0.2158,0.2036,2.656,-0.4886,0.2187,7481,-4.3903,4.2616,-12.3334,3.0709,259
Bubuyan,2023,10,0.4718,0.2501,0.4029,0.2229,-0.4763,0.1968,3704,-5.4135,3.1567,-10.1772,3.131,11899
Bubuyan,2023,11,0.2625,0.1443,0.4048,0,-0.3009,0.1462,2830,-4.9793,3.9996,-11.7366,3.9313,7200
Bubuyan,2023,12,0.547,0.3068,0.233,0.42,-0.3889,0.2081,3685,-6.1738,3.1513,-12.0858,3.3678,3826
Bubuyan,2024,1,0.275,0.2565,0.1253,0.8335,-0.3689,0.1535,6049,-5.5437,3.6917,-11.7976,3.6723,6436
Bubuyan,2024,2,0.4635,0.2689,0.3505,0.2945,-0.5209,0.2165,8203,-5.8185,3.3728,-12.1021,3.6317,4282
Bubuyan,2024,3,0.5057,0.1209,0.2982,0,-0.4344,0.1555,7864,-7.0126,3.3807,-12.6213,3.2844,9296
Bubuyan,2024,4,0.293,0.3132,0.389,0,-0.4272,0.177,1226,-6.0662,3.9254,-13.7848,3.4572,4721
Bubuyan,2024,5,0.4132,0.2807,0.3476,0.6935,-0.4221,0.2282,1682,-6.1655,4.5164,-11.5146,3.8838,22275
Bubuyan,2024,6,0.401,0.2507,0.3774,1.1841,-0.3735,0.1716,1539,-5.3449,3.5371,-12.5413,3.4223,1516
Bubuyan,2024,7,0.4488,0.2282,0.3964,1.3444,-0.3625,0.2465,2810,-4.6801,3.9105,-11.3099,3.2905,8194
Bubuyan,2024,8,0.3911,0.1944,0.4585,4.2505,-0.4113,0.1371,1074,-5.5163,3.7491,-10.5058,3.2241,4076
Bubuyan,2024,9,0.4723,0.2748,0.0971,3.9838,-0.588,0.2148,2735,-7.3447,3.1685,-11.3361,3.4411,8064
Bubuyan,2024,10,0.5107,0.2543,0.3118,0.0689,-0.4852,0.1686,6055,-6.5453,3.4191,-11.5055,3.57,6603
Bubuyan,2024,11,0.2121,0.2006,0.1042,0,-0.367,0.1991,0,-3.8345,3.5444,-12.0439,3.9035,8348
Bubuyan,2024,12,0.5276,0.2353,0.3709,0,-0.386,0.1634,3318,-5.2414,3.6206,-9.8274,3.6631,6862
Bubuyan,2025,1,0.3388,0.1957,0.1837,0,-0.3545,0.2076,4118,-6.0689,3.437,-13.1435,3.598,900
Bubuyan,2025,2,0.4532,0.2631,0.2823,1.5197,-0.4088,0.2292,5279,-6.266,3.094,-13.3066,2.7917,6027
Bubuyan,2025,3,0.4326,0.189,0.4629,0.5056,-0.313,0.1501,8152,-5.8213,3.4891,-13.3119,3.1401,5286
Bubuyan,2025,4,0.2957,0.2032,0.2765,0,-0.3924,0.1455,8568,-6.324,3.7166,-11.1388,3.4229,9576
Bubuyan,2025,5,0.5007,0.2625,0.3419,1.0402,-0.388,0.2031,3107,-5.2442,3.6572,-11.3686,3.1633,11351
Bubuyan,2025,6,0.4569,0.237,0.5216,0,-0.2179,0.1654,766,-6.5515,3.6057,-10.1602,3.4025,14942
Bubuyan,2025,7,0.365,0.2936,0.3728,4.9715,-0.3633,0.266,1129,-4.0706,2.7852,-11.6013,3.6404,16937
Bubuyan,2025,8,0.3317,0.1857,0.3881,3.3708,-0.3577,0.2107,3851,-3.9443,3.137,-12.7175,3.2859,11325
Bubuyan,2025,9,0.441,0.2547,0.385,6.7691,-0.3329,0.1761,7999,-6.2908,3.8691,-11.47,3.1004,5013
Bubuyan,2025,10,0.3329,0.3115,0.3196,0.0633,-0.4643,0.0993,0,-4.4622,3.1203,-10.149,3.6958,6151
Bubuyan,2025,11,0.403,0.3195,0.1407,0.9206,-0.4706,0.1573,6590,-6.6877,3.2072,-10.407,3.4521,3749
Bubuyan,2025,12,0.5109,0.2542,0.3565,0.8169,-0.3689,0.2293,4309,-5.5149,3.1105,-12.5581,3.7088,6998
Burol,2020,1,0.4117,0.2077,0.45,0.5919,-0.2664,0.1435,5459,-6.1288,3.5761,-11.8638,3.9166,19959
Burol,2020,2,0.3736,0.2522,0.2729,0.2242,-0.3458,0.1242,4425,-5.869,3.7214,-12.2159,3.5378,6986
Burol,2020,3,0.5681,0.179,0.1144,1.3658,-0.4719,0.2,7746,-6.0327,3.0276,-12.5497,3.5984,0
Burol,2020,4,0.3418,0.2297,0.2769,0.3213,-0.3185,0.1438,4060,-6.0882,3.3627,-13.6639,3.9143,2082
Burol,2020,5,0.2413,0.2637,0.253,2.681,-0.3803,0.1854,5740,-6.1617,3.1495,-11.9002,3.6743,4397
Burol,2020,6,0.3436,0.2962,0.4949,0,-0.3267,0.1684,1167,-5.5541,3.2685,-11.326,3.6533,7387
Burol,2020,7,0.4524,0.3427,0.2329,0,-0.4737,0.2559,0,-4.5457,4.5554,-10.8248,3.0017,15353
Burol,2020,8,0.2847,0.3116,0.3051,2.8268,-0.3569,0.1739,7521,-5.7511,3.8419,-11.0194,3.2547,4136
Burol,2020,9,0.424,0.287,0.239,6.9399,-0.4559,0.2204,11122,-4.6106,3.227,-11.3864,3.4205,13010
Burol,2020,10,0.449,0.2276,0.3265,0.1123,-0.4671,0.1761,0,-5.0386,3.3493,-10.2563,3.3152,14429
Burol,2020,11,0.295,0.2042,0.293,0.0905,-0.2488,0.1968,3585,-4.8315,3.9941,-12.7236,3.4273,4797
Burol,2020,12,0.4856,0.2737,0.3401,1.6511,-0.4134,0.2068,1833,-4.7695,3.5935,-11.9083,3.4479,5340
Burol,2021,1,0.3639,0.2244,0.247,0.4395,-0.2519,0.172,872,-5.6176,3.5987,-11.7945,3.3082,9019
Burol,2021,2,0.4141,0.2458,0.3673,0.3368,-0.4776,0.1999,5921,-5.6856,3.5666,-10.8233,3.7405,5789
Burol,2021,3,0.2984,0.3177,0.2263,2.0802,-0.3624,0.1524,2740,-6.4718,3.3994,-12.308,3.8172,13793
Burol,2021,4,0.3044,0.2494,0.3253,0,-0.3418,0.1689,3473,-5.8798,3.2893,-12.6229,3.4244,2926
Burol,2021,5,0.4043,0.2326,0.325,0,-0.3924,0.1817,8989,-5.2235,3.7861,-12.6195,3.3093,9090
Burol,2021,6,0.4929,0.1886,0.3956,0.2883,-0.3985,0.1569,440,-5.0698,4.1261,-11.9168,3.176,5404
Burol,2021,7,0.4324,0.1654,0.3792,0,-0.3121,0.2497,0,-5.422,3.9105,-11.9119,3.5809,10977
Burol,2021,8,0.5056,0.2057,0.2846,0,-0.3506,0.1718,1553,-5.3033,3.6781,-11.8061,3.6812,6584
Burol,2021,9,0.4439,0.2272,0.4877,1.8321,-0.3401,0.2608,8994,-5.7208,3.0305,-10.9592,3.8154,8912
Burol,2021,10,0.3747,0.2369,0.2328,0.4428,-0.4295,0.1896,2200,-4.8869,4.149,-10.9859,3.5717,11658
Burol,2021,11,0.2987,0.1792,0.3027,0.7834,-0.4374,0.1264,8184,-4.7974,4.075,-12.8588,3.8579,11667
Burol,2021,12,0.4835,0.2047,0.3902,1.3371,-0.4773,0.159,989,-4.5725,3.4068,-11.8746,3.7327,1460
Burol,2022,1,0.3438,0.1788,0.3101,0.1424,-0.4125,0.1787,713,-5.0002,3.6453,-12.0377,4.1423,4519
Burol,2022,2,0.4403,0.2556,0.4656,0.221,-0.4004,0.1846,7828,-7.6517,3.834,-12.0227,3.0199,4286
Burol,2022,3,0.2787,0.2897,0.2049,1.3488,-0.373,0.1105,6804,-6.9402,3.7305,-11.9081,3.4143,10799
Burol,2022,4,0.3376,0.2142,0.3294,0.8076,-0.3903,0.1707,9779,-3.0397,3.3952,-12.1161,3.8421,0
Burol,2022,5,0.3699,0.2367,0.2384,0.1689,-0.2738,0.1904,7636,-4.4146,3.704,-11.8887,3.4094,11791
Burol,2022,6,0.4429,0.2892,0.4948,0.1356,-0.3343,0.1998,2646,-6.9722,3.7251,-12.665,3.212,10745
Burol,2022,7,0.5642,0.231,0.2953,0.4501,-0.3912,0.2004,4814,-5.411,4.0363,-11.6006,3.2805,3954
Burol,2022,8,0.3781,0.1992,0.4332,5.164,-0.33,0.1972,3273,-4.7531,3.0732,-11.9945,3.4327,6377
Burol,2022,9,0.4204,0.2617,0.3582,2.703,-0.4519,0.2589,1337,-4.6273,3.6346,-10.5839,3.5254,0
Burol,2022,10,0.5025,0.3105,0.3437,0.5285,-0.4888,0.1949,3499,-4.586,3.6828,-11.6381,3.6187,6129
Burol,2022,11,0.3903,0.2305,0.3229,0,-0.2897,0.1126,2700,-4.7374,3.4349,-11.6329,3.653,2642
Burol,2022,12,0.3957,0.2292,0.2899,1.5466,-0.4899,0.2126,1746,-3.2964,3.6959,-11.4355,3.362,8121
Burol,2023,1,0.4189,0.2733,0.4898,0.0338,-0.211,0.2256,0,-5.852,4.8766,-10.6005,3.9206,522
Burol,2023,2,0.379,0.2659,0.2629,0.68,-0.3546,0.1863,387,-5.4912,2.8894,-12.2304,3.4723,7643
Burol,2023,3,0.2701,0.2448,0.1723,0.6634,-0.2847,0.1441,6014,-4.3896,3.643,-11.2806,3.8517,8592
Burol,2023,4,0.3427,0.2127,0.1589,0,-0.2933,0.2075,3147,-7.1351,3.2989,-12.1747,3.364,15785
Burol,2023,5,0.4165,0.2413,0.3874,0.8589,-0.3542,0.1698,5184,-6.024,4.2085,-13.5725,3.5275,8993
Burol,2023,6,0.4496,0.2154,0.321,0.6476,-0.293,0.1221,5791,-5.0057,3.0465,-12.4986,3.6007,3611
Burol,2023,7,0.387,0.1931,0.2466,3.2145,-0.4215,0.186,7280,-4.1098,4.1594,-11.7032,3.3643,3810
Burol,2023,8,0.4428,0.2191,0.3416,0,-0.3194,0.1916,0,-3.9424,3.7005,-9.9591,3.3282,2904
Burol,2023,9,0.5023,0.252,0.228,0.5322,-0.386,0.1125,203,-4.2229,4.0261,-12.4945,3.3255,8943
Burol,2023,10,0.3865,0.3159,0.3472,1.1899,-0.4351,0.2155,4529,-3.4919,3.5878,-11.531,3.5877,6977
Burol,2023,11,0.1962,0.2742,0.2717,0.1363,-0.1985,0.0969,5405,-5.8496,3.5072,-10.8683,3.333,4428
Burol,2023,12,0.4654,0.2497,0.3108,0.6323,-0.444,0.236,5383,-5.745,3.8267,-11.8634,3.9608,0
Burol,2024,1,0.3778,0.2486,0.3088,0.8726,-0.3903,0.197,1879,-5.7985,3.856,-11.7895,3.8765,11301
Burol,2024,2,0.3675,0.2797,0.3697,1.0055,-0.2858,0.2191,7332,-6.3496,3.4275,-11.6121,3.9333,1741
Burol,2024,3,0.3579,0.1812,0.2036,0.9316,-0.3761,0.1843,3927,-5.691,3.6145,-11.7146,3.8766,1407
Burol,2024,4,0.2215,0.2503,0.3511,0,-0.2223,0.2063,9855,-6.4534,3.8827,-12.7837,3.9539,3318
Burol,2024,5,0.2966,0.2548,0.3855,0.338,-0.4848,0.1903,5815,-5.4479,3.6468,-9.7472,4.1066,4374
Burol,2024,6,0.5617,0.1267,0.3928,0.9006,-0.4136,0.112,2611,-5.4104,3.8548,-11.3809,3.715,7429
Burol,2024,7,0.2928,0.2143,0.2318,0,-0.4042,0.2258,137,-5.3861,3.7709,-10.5304,3.468,5359
Burol,2024,8,0.4863,0.2642,0.3829,4.0566,-0.3724,0.2083,3442,-5.4118,3.8844,-12.3807,3.5977,7276
Burol,2024,9,0.394,0.2702,-0.1013,10.4833,-0.3982,0.2596,6432,-5.4225,3.7119,-11.2458,3.49,9329
Burol,2024,10,0.4184,0.2293,0.443,0.9054,-0.4625,0.226,5339,-5.6365,3.6883,-10.6064,3.6226,3985
Burol,2024,11,0.4157,0.2002,0.3903,1.1127,-0.2478,0.1279,2164,-7.2603,4.1004,-10.5851,3.143,11286
Burol,2024,12,0.5418,0.2663,0.2105,0.8056,-0.3423,0.1538,5116,-6.1726,3.6612,-11.8922,3.7178,5455
Burol,2025,1,0.3513,0.2062,0.3382,0,-0.3731,0.189,8591,-5.8138,3.5923,-11.2587,3.7684,6917
Burol,2025,2,0.4712,0.1996,0.3327,0.3653,-0.4026,0.1945,8922,-6.4464,3.7131,-11.1879,3.3556,7614
Burol,2025,3,0.2489,0.256,0.1752,2.174,-0.3805,0.1603,4481,-8.2933,3.5799,-12.1777,3.9183,7547
Burol,2025,4,0.2754,0.2164,0.3597,1.6654,-0.3858,0.2197,13534,-5.4493,3.9844,-11.6601,3.759,9175
Burol,2025,5,0.4348,0.2721,0.3041,1.4666,-0.4739,0.1809,2631,-5.4388,3.0376,-11.0729,3.5357,6894
Burol,2025,6,0.4748,0.1626,0.2981,0.941,-0.1522,0.1901,3134,-4.5701,4.0603,-12.0538,3.2336,7791
Burol,2025,7,0.4386,0.2533,0.3339,0,-0.3681,0.1752,6510,-3.6861,4.326,-10.9839,3.7225,7583
Burol,2025,8,0.4308,0.197,0.2238,0.6858,-0.415,0.1195,5443,-5.642,3.4067,-10.2,3.5321,5032
Burol,2025,9,0.4585,0.3184,0.1923,3.6771,-0.3371,0.1535,685,-4.432,3.6637,-11.1335,3.1671,13532
Burol,2025,10,0.3332,0.2426,0.4047,0.1715,-0.3955,0.2047,305,-4.8915,3.4564,-10.2875,3.2622,3645
Burol,2025,11,0.322,0.2495,0.458,0.0376,-0.1529,0.0706,21,-4.8941,3.4434,-11.5086,3.444,5476
Burol,2025,12,0.4411,0.2326,0.261,2.1935,-0.3384,0.2155,5243,-5.473,3.4877,-11.9094,3.8707,7087
Hornalan,2020,1,0.3789,0.2113,0.2619,0,-0.4226,0.1757,0,-5.1753,3.7718,-11.6465,3.8185,9396
Hornalan,2020,2,0.3602,0.2954,0.2028,0.3738,-0.4126,0.2107,9950,-6.7791,3.633,-11.3271,3.968,10632
Hornalan,2020,3,0.2152,0.2703,0.2716,1.1215,-0.3357,0.2506,4820,-6.6477,3.5902,-12.2593,3.287,0
Hornalan,2020,4,0.2361,0.2378,0.2314,0,-0.3438,0.2311,7140,-5.8316,3.1946,-11.3677,3.858,4203
Hornalan,2020,5,0.327,0.243,0.3004,0,-0.42,0.1797,7273,-5.098,3.3126,-11.6694,3.3671,2755
Hornalan,2020,6,0.5024,0.2148,0.4541,0,-0.3772,0.1358,3771,-2.3182,3.0497,-12.8128,3.4037,6830
Hornalan,2020,7,0.4275,0.2394,0.3356,0,-0.4504,0.2126,6638,-5.8303,4.2865,-11.7063,3.8843,13456
Hornalan,2020,8,0.4486,0.2879,0.4514,0,-0.4016,0.1788,3609,-5.1897,3.1348,-11.4011,3.6984,1996
Hornalan,2020,9,0.4603,0.3021,0.3956,7.6385,-0.4659,0.2117,9649,-7.4776,3.7779,-11.264,3.6881,11818
Hornalan,2020,10,0.4657,0.2641,0.3658,0.0677,-0.4288,0.2431,5184,-3.5628,3.4309,-10.5452,3.2177,18544
Hornalan,2020,11,0.2208,0.2204,0.2454,0.3844,-0.039,0.0891,1439,-5.5467,3.8672,-12.1191,3.2726,7782
Hornalan,2020,12,0.4083,0.2887,0.2845,0.5703,-0.3758,0.1795,784,-4.1975,3.6333,-12.7336,4.1172,14088
Hornalan,2021,1,0.3926,0.2154,0.071,0,-0.4653,0.1547,4390,-6.039,3.4696,-12.9114,3.5121,5715
Hornalan,2021,2,0.3513,0.2048,0.2682,0.1451,-0.3836,0.1881,1386,-4.2992,3.9453,-12.0346,3.842,0
Hornalan,2021,3,0.2927,0.273,0.3147,1.7956,-0.444,0.2122,1108,-6.8096,3.0372,-13.3516,3.7768,6933
Hornalan,2021,4,0.4822,0.1947,0.3551,1.8848,-0.3073,0.1896,0,-5.2131,3.9318,-11.6436,3.7945,10202
Hornalan,2021,5,0.4118,0.2727,0.353,0,-0.3168,0.2264,10123,-5.6591,3.3019,-11.7414,3.483,4411
Hornalan,2021,6,0.4301,0.3305,0.4012,0,-0.259,0.2096,4274,-4.0594,3.322,-11.4628,3.3835,0
Hornalan,2021,7,0.3476,0.2425,0.3964,1.2518,-0.4037,0.1578,0,-4.3513,3.6615,-13.098,3.4304,11916
Hornalan,2021,8,0.4727,0.2018,0.3728,0.0663,-0.2567,0.1593,2075,-6.3269,3.4835,-12.3076,2.904,3578
Hornalan,2021,9,0.4888,0.2083,0.313,0.5109,-0.4438,0.1943,7270,-5.1097,3.7621,-10.0342,3.4441,277
Hornalan,2021,10,0.3523,0.2466,0.2379,0,-0.4701,0.1725,0,-4.5158,3.4726,-11.3756,3.3827,7249
Hornalan,2021,11,0.4702,0.2931,0.0637,0.0711,-0.3171,0.194,1316,-5.4785,4.1083,-11.9119,3.284,536
Hornalan,2021,12,0.4023,0.305,0.3988,1.0607,-0.4081,0.2174,4243,-5.6784,3.2649,-11.7379,3.5301,12775
Hornalan,2022,1,0.4064,0.232,0.2341,0.3392,-0.3164,0.183,5105,-6.3542,4.0672,-12.483,3.2947,7016
Hornalan,2022,2,0.4391,0.2641,0.3817,0.9489,-0.3795,0.165,3155,-4.6556,3.249,-10.7176,3.4399,9421
Hornalan,2022,3,0.4897,0.1653,0.2983,0.3032,-0.2997,0.1403,7549,-5.2123,3.5346,-13.2952,3.0291,5087
Hornalan,2022,4,0.2396,0.2121,0.3201,3.124,-0.4166,0.1861,3109,-6.4023,4.008,-10.2873,3.7472,8912
Hornalan,2022,5,0.3686,0.2281,0.1783,0.9994,-0.3275,0.2609,0,-5.3437,2.8716,-11.9156,3.4133,5099
Hornalan,2022,6,0.407,0.1968,0.3955,0,-0.4937,0.2429,3520,-5.5917,3.5126,-11.5924,3.2009,6522
Hornalan,2022,7,0.4622,0.2478,0.3075,1.4434,-0.5858,0.2074,0,-3.3465,3.9331,-10.9487,3.2964,3983
Hornalan,2022,8,0.3679,0.2136,0.3377,0.3062,-0.3205,0.1801,5548,-5.3268,3.0398,-11.3,3.2401,10299
Hornalan,2022,9,0.5387,0.3118,0.4293,0,-0.3956,0.2307,0,-6.0091,3.1385,-10.7516,3.1373,19171
Hornalan,2022,10,0.4511,0.2199,0.505,1.1473,-0.4247,0.2075,3527,-5.3745,3.6054,-10.6056,3.319,8406
Hornalan,2022,11,0.3255,0.1999,0.3376,0.5088,-0.3865,0.1719,3908,-5.7321,4.1539,-11.5601,3.1014,5201
Hornalan,2022,12,0.4559,0.2001,0.463,1.6138,-0.4389,0.1636,6574,-5.0636,3.0314,-11.5004,3.5556,8225
Hornalan,2023,1,0.3847,0.3188,0.1379,0.6879,-0.4905,0.198,4807,-4.3097,3.5236,-12.8502,4.2953,0
Hornalan,2023,2,0.3883,0.243,0.2522,0.0184,-0.356,0.2115,7125,-4.7946,3.104,-12.1112,3.3837,1556
Hornalan,2023,3,0.5837,0.1269,0.2977,0.4765,-0.2754,0.1431,10804,-5.371,3.8231,-11.7996,3.1699,0
Hornalan,2023,4,0.3982,0.2312,0.2861,0,-0.344,0.1969,3939,-4.4143,3.5662,-13.0776,3.3832,10380
Hornalan,2023,5,0.3549,0.2086,0.4303,1.3369,-0.3376,0.2084,5403,-6.6995,3.4228,-12.1925,3.7983,11347
Hornalan,2023,6,0.3963,0.3252,0.5093,0.9537,-0.2997,0.1716,3684,-4.7926,3.9954,-11.8527,3.5972,8253
Hornalan,2023,7,0.3758,0.2564,0.3257,0,-0.3059,0.1852,0,-4.9074,4.3303,-12.9399,3.807,12379
Hornalan,2023,8,0.3716,0.1871,0.327,0,-0.3514,0.2113,1887,-4.4994,3.3335,-11.3818,3.0073,6414
Hornalan,2023,9,0.4987,0.2826,0.3918,0.7922,-0.5213,0.2332,6156,-5.3776,3.6137,-12.3002,3.5241,489
Hornalan,2023,10,0.3606,0.1971,0.434,0,-0.5661,0.1874,727,-4.5922,3.6437,-11.6763,3.3586,1034
Hornalan,2023,11,0.2659,0.1191,0.4184,0,-0.3126,0.2038,1904,-3.9911,3.7577,-12.2464,3.0181,5724
Hornalan,2023,12,0.3397,0.2478,0.2752,1.426,-0.3305,0.2002,5527,-5.2968,3.1778,-11.9233,3.2551,13796
Hornalan,2024,1,0.4447,0.1685,0.3757,0.4921,-0.493,0.1696,5106,-3.4963,4.0851,-10.9143,3.3991,10971
Hornalan,2024,2,0.3634,0.2825,0.2133,2.3219,-0.3741,0.1915,2389,-3.7044,3.3133,-13.4751,3.1621,8365
Hornalan,2024,3,0.3613,0.1911,0.1862,1.8022,-0.3009,0.1907,5593,-6.0865,3.748,-11.8828,3.2267,9593
Hornalan,2024,4,0.3376,0.2119,0.2566,1.2343,-0.4291,0.1844,10778,-5.236,4.0519,-12.8668,3.9396,1630
Hornalan,2024,5,0.2584,0.2244,0.3456,0.2132,-0.4113,0.1564,4183,-4.7562,3.1458,-12.456,3.6779,7250
Hornalan,2024,6,0.3043,0.2299,0.4451,1.4049,-0.4146,0.2186,4603,-4.7994,3.2628,-11.8085,3.3118,4214
Hornalan,2024,7,0.2545,0.2267,0.4853,5.3249,-0.403,0.2306,4984,-5.7972,3.5099,-12.2042,3.7667,2845
Hornalan,2024,8,0.3226,0.2161,0.4179,0.2848,-0.3723,0.1263,1954,-4.6766,4.1131,-10.2125,3.4332,7119
Hornalan,2024,9,0.3989,0.2693,0.729,3.4977,-0.4361,0.2029,2817,-5.3649,3.3667,-12.6851,3.2714,2536
Hornalan,2024,10,0.3023,0.2392,0.3226,0,-0.2989,0.244,2551,-4.482,3.8568,-10.227,3.8256,13925
Hornalan,2024,11,0.2952,0.2621,0.3247,2.0963,-0.3403,0.1647,527,-4.0415,2.9472,-10.6906,3.3181,8718
Hornalan,2024,12,0.4389,0.2916,0.4708,0.0421,-0.4479,0.1819,1407,-4.6179,3.5859,-11.7232,3.3688,8066
Hornalan,2025,1,0.4756,0.1868,0.1538,0.5661,-0.2983,0.1278,4333,-6.0597,3.4857,-10.2443,3.4383,6623
Hornalan,2025,2,0.4369,0.2774,0.2039,0.3931,-0.4648,0.2665,2343,-5.6039,3.4232,-11.928,3.7384,0
Hornalan,2025,3,0.4659,0.209,0.3502,2.9407,-0.3837,0.1103,0,-4.4636,3.4207,-12.3475,3.4827,6650
Hornalan,2025,4,0.342,0.2106,0.2838,2.9319,-0.345,0.1668,0,-6.4245,3.3485,-13.3548,3.6842,6521
Hornalan,2025,5,0.387,0.2686,0.3565,1.4403,-0.467,0.1693,3325,-6.4552,2.9836,-11.7405,3.9319,12288
Hornalan,2025,6,0.3951,0.2522,0.4423,1.4908,-0.5043,0.117,2198,-5.1119,4.0991,-11.7078,3.2865,7021
Hornalan,2025,7,0.3965,0.2596,0.3119,1.906,-0.5068,0.1981,5836,-3.6749,3.9009,-11.968,3.3734,13442
Hornalan,2025,8,0.3367,0.2782,0.4273,0,-0.2901,0.1869,7113,-6.3223,3.8948,-10.4945,3.9606,7122
Hornalan,2025,9,0.3806,0.3637,0.3063,0,-0.3707,0.2498,2566,-3.6781,3.7006,-12.9814,3.5333,12866
Hornalan,2025,10,0.2915,0.2315,0.3805,0.6498,-0.4504,0.1307,1948,-3.9442,3.413,-11.3394,4.241,13600
Hornalan,2025,11,0.2871,0.1561,0.2903,0,-0.1517,0.0949,3008,-7.0437,3.4562,-11.7845,2.9146,6507
Hornalan,2025,12,0.4036,0.2972,0.3591,1.0521,-0.5236,0.1956,5253,-6.2617,4.1958,-10.8092,3.2391,7081
Bunggo,2020,1,0.568,0.2174,0.0951,0.2615,-0.2967,0.1725,6655,-6.8217,3.5176,-12.2221,3.3149,10140
Bunggo,2020,2,0.3119,0.2084,0.2866,0,-0.4121,0.2002,310,-8.0944,3.6488,-11.5095,3.2929,4670
Bunggo,2020,3,0.337,0.2434,0.4228,0,-0.3393,0.1209,0,-4.2564,3.7044,-15.5344,3.7068,6834
Bunggo,2020,4,0.4369,0.2137,0.2452,0,-0.2396,0.1965,7057,-3.0186,4.2393,-14.6833,3.9994,13167
Bunggo,2020,5,0.352,0.2847,0.4019,1.6627,-0.4098,0.176,5335,-7.0516,3.6731,-11.786,3.4562,1668
Bunggo,2020,6,0.4973,0.2659,0.5628,1.8394,-0.3773,0.2062,3841,-4.6135,3.7339,-12.4291,3.7315,16182
Bunggo,2020,7,0.5336,0.3038,0.3341,0.1308,-0.4191,0.2234,0,-4.0825,3.3634,-11.9424,3.8846,15824
Bunggo,2020,8,0.3706,0.1328,0.3943,0,-0.4464,0.1792,4319,-4.9728,3.4338,-12.2535,3.5058,2545
Bunggo,2020,9,0.3774,0.2832,0.3506,0,-0.3686,0.2387,2108,-3.933,3.6782,-12.2441,3.465,1359
Bunggo,2020,10,0.3938,0.3067,0.2005,0.188,-0.4691,0.2003,8891,-4.5245,3.7607,-11.4366,3.2955,2862
Bunggo,2020,11,0.0537,0.1523,0.0011,0.1697,-0.179,0.2152,2482,-4.0266,3.9363,-10.4924,3.2926,8675
Bunggo,2020,12,0.4047,0.2871,0.1495,0.3687,-0.462,0.2659,6213,-5.0123,3.7751,-11.186,3.4253,15040
Bunggo,2021,1,0.4261,0.2245,0.3849,0.5543,-0.2757,0.0838,801,-4.8789,4.4441,-11.9762,3.544,10472
Bunggo,2021,2,0.3965,0.2566,0.2874,0.8451,-0.3893,0.1887,6441,-3.9341,3.2723,-11.4725,2.9949,5735
Bunggo,2021,3,0.3511,0.2189,0.2736,0,-0.3598,0.163,0,-5.8221,3.6342,-13.3973,3.5963,0
Bunggo,2021,4,0.3657,0.2411,0.2514,0,-0.3796,0.1742,4342,-5.7442,3.7216,-11.8346,3.3581,8474
Bunggo,2021,5,0.3825,0.2729,0.3722,1.1423,-0.4952,0.1361,7434,-5.3991,3.3371,-12.5071,3.9854,7511
Bunggo,2021,6,0.4174,0.2624,0.5139,0.0397,-0.3927,0.2096,213,-4.7437,4.0678,-12.0535,3.1699,11712
Bunggo,2021,7,0.5288,0.2411,0.4189,1.5749,-0.4628,0.1957,823,-5.795,3.7492,-13.0574,2.6197,10980
Bunggo,2021,8,0.3706,0.2476,0.3666,1.3901,-0.4803,0.214,3252,-5.5976,3.3653,-10.2197,3.8784,9904
Bunggo,2021,9,0.3734,0.2867,0.5568,0,-0.3646,0.2496,662,-5.9017,3.5562,-10.7192,3.1916,1722
Bunggo,2021,10,0.4793,0.2987,0.3083,0.5021,-0.3792,0.1576,3217,-4.3532,3.3831,-11.435,3.3676,10148
Bunggo,2021,11,0.3119,0.0895,0.1855,0.6864,-0.279,0.1584,1178,-4.8504,3.7975,-10.8016,3.1893,10790
Bunggo,2021,12,0.3202,0.2823,0.3089,1.5691,-0.4093,0.1827,2132,-4.1132,2.8888,-12.0568,3.8823,1669
Bunggo,2022,1,0.2942,0.1199,0.2863,0.5959,-0.1995,0.2035,5796,-4.4419,2.8832,-12.3229,3.7602,7201
Bunggo,2022,2,0.4965,0.2837,0.3228,0.5821,-0.4942,0.1903,5643,-6.935,4.0649,-11.2535,3.5565,6260
Bunggo,2022,3,0.189,0.2715,0.2478,0,-0.1585,0.1944,2127,-5.3956,3.8127,-11.0826,3.7095,475
Bunggo,2022,4,0.4515,0.2376,0.2784,0.5929,-0.4059,0.1718,10362,-5.952,4.0683,-12.3634,3.9948,6067
Bunggo,2022,5,0.4408,0.2507,0.4206,0,-0.3726,0.2041,2673,-6.3037,4.0155,-12.678,3.7473,8852
Bunggo,2022,6,0.5062,0.2715,0.4811,1.4103,-0.487,0.1606,821,-6.0069,3.5436,-11.3885,3.6622,11315
